8.509017944335937500e+01,6.297676467895507812e+01
8.521087646484375000e+01,6.089397048950195312e+01
8.529814910888671875e+01,6.182413482666015625e+01
8.572810363769531250e+01,6.250938415527343750e+01
8.519020080566406250e+01,6.280200576782226562e+01
8.427589416503906250e+01,4.596966171264648438e+01
8.502449798583984375e+01,4.798684310913085938e+01
8.506692504882812500e+01,4.802698516845703125e+01
8.262828826904296875e+01,4.473778533935546875e+01
8.133339691162109375e+01,4.443053054809570312e+01
8.112779235839843750e+01,4.404386520385742188e+01
8.539128112792968750e+01,4.897261810302734375e+01
8.515737152099609375e+01,4.718677520751953125e+01
8.532585144042968750e+01,6.019401168823242188e+01
8.304070281982421875e+01,4.481128311157226562e+01
8.481407928466796875e+01,4.608193206787109375e+01
8.426824951171875000e+01,4.591106033325195312e+01
8.395318603515625000e+01,4.558969116210937500e+01
8.452330780029296875e+01,4.679837036132812500e+01
8.459602355957031250e+01,4.596637725830078125e+01
8.525564575195312500e+01,5.220116424560546875e+01
8.200953674316406250e+01,4.448940658569335938e+01
8.217865753173828125e+01,4.464570236206054688e+01
8.377484893798828125e+01,4.513169860839843750e+01
8.403253173828125000e+01,4.592872238159179688e+01
8.520074462890625000e+01,5.121236038208007812e+01
8.550531005859375000e+01,5.456974792480468750e+01
7.901119232177734375e+01,4.331658935546875000e+01
7.994557952880859375e+01,4.326044464111328125e+01
6.539204406738281250e+01,4.051443862915039062e+01
7.049221801757812500e+01,4.100351333618164062e+01
8.009002685546875000e+01,4.377703475952148438e+01
8.529154968261718750e+01,5.420043182373046875e+01
8.524937438964843750e+01,5.270508193969726562e+01
8.499757385253906250e+01,5.805477142333984375e+01
8.533027648925781250e+01,5.972023391723632812e+01
8.527610015869140625e+01,5.950646209716796875e+01
8.643235778808593750e+01,6.238251113891601562e+01
8.520073699951171875e+01,5.714455032348632812e+01
8.536220550537109375e+01,6.258677291870117188e+01
8.525713348388671875e+01,6.314568328857421875e+01
8.486751556396484375e+01,6.149496459960937500e+01
8.522313690185546875e+01,5.880441665649414062e+01
8.469879913330078125e+01,6.298522186279296875e+01
8.508488464355468750e+01,6.089181518554687500e+01
8.517993927001953125e+01,6.152317810058593750e+01
8.474386596679687500e+01,6.318083953857421875e+01
8.548309326171875000e+01,6.249813461303710938e+01
8.554756164550781250e+01,6.206637573242187500e+01
8.517747497558593750e+01,4.873276519775390625e+01
8.524626922607421875e+01,4.843474578857421875e+01
8.481784057617187500e+01,4.726938247680664062e+01
8.440747070312500000e+01,4.689383697509765625e+01
7.111816406250000000e+01,4.106826782226562500e+01
7.187246704101562500e+01,4.132592391967773438e+01
7.907691955566406250e+01,4.344696426391601562e+01
7.419284820556640625e+01,4.192113494873046875e+01
8.328949737548828125e+01,4.499996185302734375e+01
5.394455337524414062e+01,5.217396545410156250e+01
3.452300262451171875e+01,4.299358749389648438e+01
3.480093765258789062e+01,4.287096405029296875e+01
3.216822433471679688e+01,4.416865539550781250e+01
3.124564170837402344e+01,4.480521392822265625e+01
2.614513206481933594e+01,6.012425231933593750e+01
2.702611160278320312e+01,6.165897369384765625e+01
